Facies,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS
3,Tymen,X11,2848.1,55.36299896,10.68599987,4.288000107,2.677000046,257.9389954,1,1
3,Tymen,X11,2848.2,58.9600029,9.727999687,4.011000156,2.657000065,271.9670105,1,1
3,Tymen,X11,2848.3,62.94200134,9.201999664,3.644000053,2.575999975,285.7999878,1,1
3,Tymen,X11,2848.4,64.76799774,9.866000175,3.24000001,2.482000113,299,1,1
7,Tymen,X11,2848.5,61.52299881,13.76000023,2.867000103,2.210999966,315.3179932,1,1
7,Tymen,X11,2848.6,54.75800323,23.86800003,2.604000092,1.942000031,332,1,1
7,Tymen,X11,2848.7,47.80600357,42.4679985,2.522000074,1.720000029,344.2929993,1,1
7,Tymen,X11,2848.8,42.72399902,45.36199951,2.651000023,1.649999976,344.7470093,1,1
7,Tymen,X11,2848.9,40.87599945,28.49799919,2.971999884,1.932000041,333.1359863,1,1
7,Tymen,X11,2849,43.54899979,15.74800014,3.382999897,2.437000036,316.2000122,1,1
7,Tymen,X11,2849.1,49.61000061,11.88000011,3.772000074,2.828000069,298.2999878,1,1
3,Tymen,X11,2849.2,57.18899918,11.0880003,4.071000099,2.947000027,281.4330139,1,1
3,Tymen,X11,2849.3,62.86500168,11.1239996,4.236999989,2.904999971,266.7879944,1,1
3,Tymen,X11,2849.4,65.81299591,11.35400009,4.28399992,2.811000109,258.355011,1,1
3,Tymen,X11,2849.5,66.14299774,11.78800011,4.296000004,2.812999964,255.4499969,1,1
3,Tymen,X11,2849.6,64.94400024,12.40200043,4.316999912,2.773999929,260.9500122,1,1
3,Tymen,X11,2849.7,63.06299591,13.24600029,4.320000172,2.756000042,275.7890015,1,1
3,Tymen,X11,2849.8,61.7539978,14.36200047,4.27699995,2.743000031,291.7980042,1,1
3,Tymen,X11,2849.9,61.22599792,15.33600044,4.224999905,2.710000038,298.6589966,1,1
3,Tymen,X11,2850,60.64300156,14.90400028,4.215000153,2.594000101,300.4500122,1,1
3,Tymen,X11,2850.1,59.63100052,13.52400017,4.281000137,2.575000048,299.2999878,1,1
3,Tymen,X11,2850.2,58.65199661,13.77400017,4.350999832,2.687999964,292.2109985,1,1
3,Tymen,X11,2850.3,58.66300201,14.31799984,4.356999874,2.707999945,284.4750061,1,1
3,Tymen,X11,2850.4,58.7179985,13.89599991,4.291999817,2.664000034,277.5859985,1,1
3,Tymen,X11,2850.5,57.73900223,13.54800034,4.210999966,2.60800004,273.0220032,1,1
3,Tymen,X11,2850.6,55.73699951,13.3920002,4.123000145,2.618000031,276.2000122,1,1
3,Tymen,X11,2850.7,54.54899979,12.55799961,4.039999962,2.696000099,287.3999939,1,1
3,Tymen,X11,2850.8,55.68199921,12.16399956,3.98300004,2.65199995,297.2269897,1,1
3,Tymen,X11,2850.9,58.34399796,12.89400005,3.994999886,2.58100009,298.2269897,1,1
3,Tymen,X11,2851,60.98400116,12.03999996,4.102000237,2.624000072,287.8999939,1,1
3,Tymen,X11,2851.1,62.07300186,10.48400021,4.270999908,2.657999992,270.5,1,1
3,Tymen,X11,2851.2,60.87400055,9.887999535,4.373000145,2.683000088,257.4890137,1,1
3,Tymen,X11,2851.3,59.23500061,9.692000389,4.304999828,2.769999981,253.6620026,1,1
3,Tymen,X11,2851.4,59.38899994,9.57199955,4.099999905,2.834000111,254.4730072,1,1
3,Tymen,X11,2851.5,61.10499954,9.762000084,3.894999981,2.75999999,256.3999939,1,1
3,Tymen,X11,2851.6,63.22800064,10.19200039,3.79399991,2.678999901,259.2000122,1,1
3,Tymen,X11,2851.7,65.53800201,11.43599987,3.809999943,2.665999889,265.6669922,1,1
3,Tymen,X11,2851.8,67.11100006,13.05799961,3.901000023,2.618000031,272.9389954,1,1
3,Tymen,X11,2851.9,65.88999939,12.31999969,4.013000011,2.686000109,276.2730103,1,1
3,Tymen,X11,2852,62.25999832,10.75399971,4.098999977,2.746999979,276.7999878,1,1
3,Tymen,X11,2852.1,59.09200287,10.24400043,4.15199995,2.782999992,275.7999878,1,1
3,Tymen,X11,2852.2,57.57400131,10.30200005,4.165999889,2.786999941,275.25,1,1
3,Tymen,X11,2852.3,57.02400208,10.49600029,4.114999771,2.749000072,277.3410034,1,1
3,Tymen,X11,2852.4,57.13399887,10.22000027,3.993000031,2.697000027,282.1409912,1,1
7,Tymen,X11,2852.5,56.83699799,9.5,3.789999962,2.615999937,288.4500122,1,1
7,Tymen,X11,2852.6,56.23199844,8.987999916,3.523999929,2.582999945,294.6499939,1,1
7,Tymen,X11,2852.7,56.15499878,9.045999527,3.263999939,2.480000019,299.0830078,1,1
7,Tymen,X11,2852.8,56.55099869,9.998000145,3.082000017,2.388000011,299.2420044,1,1
7,Tymen,X11,2852.9,56.22100067,14.07199955,3.039999962,2.298000097,292.6090088,1,1
7,Tymen,X11,2853,54.94499969,22.84000015,3.194000006,2.157999992,277.6000061,1,1
7,Tymen,X11,2853.1,53.38300323,22.17000008,3.549000025,2.237999916,261.7000122,1,1
7,Tymen,X11,2853.2,53.0530014,14.65200043,4.019000053,2.637000084,251.3000031,1,1
3,Tymen,X11,2853.3,55.5719986,10.70600033,4.453000069,2.861999989,243.4550018,1,1
3,Tymen,X11,2853.4,60.6210022,9.871999741,4.704999924,2.957999945,238.5050049,1,1
3,Tymen,X11,2853.5,65.57099915,9.765999794,4.790999889,2.72300005,236.1999969,1,1
3,Tymen,X11,2853.6,67.4960022,9.892000198,4.811999798,2.690000057,237.1499939,1,1
3,Tymen,X11,2853.7,66.94599915,10.30000019,4.826000214,2.680000067,243,1,1
3,Tymen,X11,2853.8,65.81299591,10.77000046,4.883999825,2.64199996,247.8179932,1,1
3,Tymen,X11,2853.9,64.25099945,10.98600006,5.001999855,2.717999935,247.5679932,1,1
3,Tymen,X11,2854,61.65499878,11.05799961,5.087999821,2.654000044,246.0829926,1,1
3,Tymen,X11,2854.1,58.79499817,11.28199959,5.06400013,2.832999945,248.3329926,1,1
3,Tymen,X11,2854.2,56.28700256,11.59000015,4.954999924,2.845999956,252.7779999,1,1
3,Tymen,X11,2854.3,54.10900116,11.82400036,4.837999821,2.994999886,256.322998,1,1
3,Tymen,X11,2854.4,52.98699951,11.90600014,4.752999783,2.931999922,255.9450073,1,1
3,Tymen,X11,2854.5,53.4600029,12,4.697999954,2.869999886,250,1,1
3,Tymen,X11,2854.6,55.01099777,11.88000011,4.65199995,2.977999926,242.6999969,1,1
3,Tymen,X11,2854.7,57.78299713,11.92800045,4.596000195,2.924999952,235.7669983,1,1
4,Tymen,X11,2854.8,59.68600082,13.47399998,4.504000187,2.859999895,232.4850006,1,1
4,Tymen,X11,2854.9,58.14599609,15.22799969,4.364999771,2.75,235.4179993,1,1
4,Tymen,X11,2855,53.55899811,16.09000015,4.227000237,2.700999975,238.8999939,1,1
4,Tymen,X11,2855.1,50.36899948,16.76000023,4.146999836,2.648000002,238.8999939,1,1
4,Tymen,X11,2855.2,49.5,17.09600067,4.144000053,2.674999952,239.1560059,1,1
4,Tymen,X11,2855.3,50.77600098,14.56400013,4.214000225,2.703999996,242.2830048,1,1
4,Tymen,X11,2855.4,54.17500305,11.14999962,4.356999874,2.742000103,244.1269989,1,1
4,Tymen,X11,2855.5,60.20299911,9.595999718,4.534999847,2.78399992,242.1000061,1,1
4,Tymen,X11,2855.6,66.26399994,9.187999725,4.690000057,2.812999964,238.6000061,1,1
4,Tymen,X11,2855.7,69.52000427,8.998000145,4.787000179,2.779999971,235.2330017,1,1
4,Tymen,X11,2855.8,69.89399719,9.013999939,4.842999935,2.74000001,232.3329926,1,1
4,Tymen,X11,2855.9,69.30000305,9.352000237,4.855000019,2.704999924,230,1,1
4,Tymen,X11,2856,68.35400391,9.833999634,4.818999767,2.631999969,231.5,1,1
4,Tymen,X11,2856.1,67.12200165,10.11400032,4.747000217,2.664999962,241.25,1,1
4,Tymen,X11,2856.2,67.39699554,10.10999966,4.637000084,2.714999914,257.1940002,1,1
4,Tymen,X11,2856.3,68.23300171,9.937999725,4.502999783,2.701999903,273.2630005,1,1
4,Tymen,X11,2856.4,67.67199707,9.819999695,4.406000137,2.635999918,284.3179932,1,1
4,Tymen,X11,2856.5,67.40799713,9.770000458,4.368999958,2.642999887,288,1,1
4,Tymen,X11,2856.6,68.72800446,9.75,4.328999996,2.719000101,284.75,1,1
4,Tymen,X11,2856.7,68.63999939,9.828000069,4.231999874,2.714999914,275.6940002,1,1
4,Tymen,X11,2856.8,66.87999725,9.862000465,4.037000179,2.789000034,272.0809937,1,1
4,Tymen,X11,2856.9,65.88999939,9.772000313,3.780999899,2.855000019,280.3859863,1,1
4,Tymen,X11,2857,64.98799896,9.828000069,3.476000071,2.823999882,292.75,1,1
7,Tymen,X11,2857.1,63.51399994,10.24199963,3.073999882,2.660000086,310.25,1,1
7,Tymen,X11,2857.2,60.98400116,11.83199978,2.605000019,2.540999889,337.3609924,1,1
7,Tymen,X11,2857.3,55.1649971,19.89800072,2.246999979,2.474999905,363.3840027,1,1
7,Tymen,X11,2857.4,45.5399971,43.43199921,2.102999926,2.355000019,379.0230103,1,1
7,Tymen,X11,2857.5,37.09199905,61.35200119,2.118000031,2.09100008,395.25,1,1
7,Tymen,X11,2857.6,33.60499954,62.95600128,2.217999935,2.132999897,413.3179932,1,1
7,Tymen,X11,2857.7,34.26499939,79.03199768,2.378999949,2.556999922,416.4179993,1,1
7,Tymen,X11,2857.8,36.28900146,80.37400055,2.611999989,2.805000067,404.7669983,1,1
7,Tymen,X11,2857.9,38.76399994,48.91199875,2.90899992,2.875,391.303009,1,1
7,Tymen,X11,2858,42.02000046,23.26600075,3.226000071,2.855000019,378.45401,1,1
3,Tymen,X11,2858.1,47.98199844,14.90799999,3.46600008,2.70600009,364.8179932,1,1
3,Tymen,X11,2858.2,56.0890007,13.43400002,3.505000114,2.884000063,351.6359863,1,1
3,Tymen,X11,2858.3,62.77699661,14.36600018,3.390000105,2.907999992,336.9859924,1,1
3,Tymen,X11,2858.4,66.05500031,17.56999969,3.315999985,2.75999999,321.9649963,1,1
3,Tymen,X11,2858.5,66.28600311,23.08799934,3.428999901,2.825999975,308.5249939,1,1
3,Tymen,X11,2858.6,64.79000092,21.12599945,3.714999914,2.821000099,292.7269897,1,1
3,Tymen,X11,2858.7,62.75499725,15.56799984,4.112999916,2.842000008,273,1,1
3,Tymen,X11,2858.8,61.12700272,14.00399971,4.451000214,2.940000057,254.0319977,1,1
3,Tymen,X11,2858.9,59.4109993,14.15400028,4.592999935,3.00999999,240.927002,1,1
3,Tymen,X11,2859,58.75099945,13.92599964,4.580999851,2.904999971,233.0769958,1,1
3,Tymen,X11,2859.1,59.88399887,13.44999981,4.56099987,2.802000046,229.0910034,1,1
3,Tymen,X11,2859.2,61.56700134,13.71199989,4.570000172,2.707999945,233.8179932,1,1
3,Tymen,X11,2859.3,61.84200287,15.77799988,4.568999767,2.654999971,248,1,1
3,Tymen,X11,2859.4,60.26900101,17.41200066,4.497000217,2.694999933,264.5230103,1,1
3,Tymen,X11,2859.5,58.72900391,16.41200066,4.306000233,2.72300005,278.25,1,1
3,Tymen,X11,2859.6,58.24500275,14.98200035,3.953000069,2.598999977,286.7080078,1,1
3,Tymen,X11,2859.7,58.34399796,15.40200043,3.463999987,2.401000023,292.9809875,1,1
7,Tymen,X11,2859.8,56.89199829,17.42399979,2.976999998,2.197999954,306.6359863,1,1
7,Tymen,X11,2859.9,54.81299591,23.35199928,2.645999908,1.899000049,323.3139954,1,1
7,Tymen,X11,2860,53.12999725,33.30599976,2.559000015,1.664000034,333.9500122,1,1
7,Tymen,X11,2860.1,51.33699799,38.40399933,2.739000082,1.595999956,338,1,1
7,Tymen,X11,2860.2,48.98300171,29.86400032,3.104000092,1.827000022,339.7999878,1,1
7,Tymen,X11,2860.3,48.97200012,16.90800095,3.515000105,2.230000019,330.5499878,1,1
7,Tymen,X11,2860.4,52.39300156,11.01200008,3.875999928,2.532000065,304.75,1,1
3,Tymen,X11,2860.5,57.14500046,9.93999958,4.129000187,2.565000057,277.6669922,1,1
3,Tymen,X11,2860.6,60.91799927,10.06200027,4.249000072,2.519000053,257.6210022,1,1
3,Tymen,X11,2860.7,62.53499985,10.71199989,4.265999794,2.493000031,245.1820068,1,1
3,Tymen,X11,2860.8,61.47900391,11.43400002,4.264999866,2.493999958,237.1269989,1,1
3,Tymen,X11,2860.9,58.81700134,11.84799957,4.267000198,2.506999969,231.5,1,1
3,Tymen,X11,2861,57.75,11.85000038,4.255000114,2.49000001,229.7669983,1,1
3,Tymen,X11,2861.1,59.10300064,11.81400013,4.231999874,2.47300005,235,1,1
3,Tymen,X11,2861.2,60.74199677,12.06999969,4.245999813,2.496000051,247.2330017,1,1
3,Tymen,X11,2861.3,60.99500275,12.35599995,4.28399992,2.525000095,263.7999878,1,1
3,Tymen,X11,2861.4,61.08300018,12.78800011,4.284999847,2.565999985,281.0360107,1,1
3,Tymen,X11,2861.5,61.47900391,13.10999966,4.239999771,2.586999893,296.7470093,1,1
3,Tymen,X11,2861.6,61.90799713,13.21800041,4.204999924,2.505000114,310.6560059,1,1
3,Tymen,X11,2861.7,60.81899643,14.28199959,4.257999897,2.414000034,321.4089966,1,1
3,Tymen,X11,2861.8,57.99199677,15.83399963,4.413000107,2.401000023,328.3640137,1,1
3,Tymen,X11,2861.9,54.54899979,15.40799999,4.558000088,2.400000095,333.2999878,1,1
3,Tymen,X11,2862,52.13999939,14.54199982,4.556000233,2.40199995,336.7999878,1,1
3,Tymen,X11,2862.1,50.57799911,15.26200008,4.453999996,2.463000059,336.1820068,1,1
3,Tymen,X11,2862.2,49.42300034,15.81799984,4.385000229,2.476999998,330.2820129,1,1
3,Tymen,X11,2862.3,49.56600189,15.2159996,4.364999771,2.461999893,322.7359924,1,1
3,Tymen,X11,2862.4,51.17200089,14.36999989,4.321000099,2.489000082,315.9360046,1,1
3,Tymen,X11,2862.5,53.80099869,13.97999954,4.249000072,2.482000113,314.6889954,1,1
3,Tymen,X11,2862.6,56.68299866,14.51399994,4.171000004,2.450999975,319.2070007,1,1
3,Tymen,X11,2862.7,58.76200104,13.45199966,4.124000072,2.430999994,320,1,1
3,Tymen,X11,2862.8,60.0929985,10.67399979,4.098999977,2.417000055,319.4819946,1,1
3,Tymen,X11,2862.9,61.24799728,9.116000175,4.043000221,2.434000015,322.5499878,1,1
3,Tymen,X11,2863,61.63300323,8.850000381,3.897000074,2.437000036,316.7000122,1,1
3,Tymen,X11,2863.1,60.5,9.045999527,3.651000023,2.438999891,298.5859985,1,1
3,Tymen,X11,2863.2,58.72900391,9.531999588,3.292999983,2.352999926,279.6359863,1,1
7,Tymen,X11,2863.3,55.53899765,11.36200047,2.904999971,2.131999969,264,1,1
7,Tymen,X11,2863.4,49.58799744,18.79000092,2.635999918,1.845000029,254.272995,1,1
7,Tymen,X11,2863.5,42.83399963,38.34799957,2.584000111,1.625,270.1730042,1,1
7,Tymen,X11,2863.6,37.7519989,67.97000122,2.744999886,1.518000007,303.3999939,1,1
7,Tymen,X11,2863.7,35.10099792,73.81800079,3.072000027,1.54400003,322.0910034,1,1
7,Tymen,X11,2863.8,35.57400131,47.22600174,3.490999937,1.809999943,325.0910034,1,1
4,Tymen,X11,2863.9,40.5019989,22.69599915,3.900000095,2.125,316.8330078,1,1
4,Tymen,X11,2864,47.69599915,13.06000042,4.181000233,2.420000076,301.9580078,1,1
4,Tymen,X11,2864.1,53.95500183,10.80799961,4.230999947,2.494999886,291.6809998,1,1
4,Tymen,X11,2864.2,59.15799713,10.8920002,4.076000214,2.448999882,289.5559998,1,1
4,Tymen,X11,2864.3,64.1740036,11.5880003,3.822000027,2.421000004,290.7780151,1,1
4,Tymen,X11,2864.4,67.23200226,12.15600014,3.571000099,2.404999971,293.7780151,1,1
7,Tymen,X11,2864.5,67.44100189,12.68400002,3.380000114,2.345999956,298.3330078,1,1
7,Tymen,X11,2864.6,65.85700226,14.05599976,3.299999952,2.163000107,302.1669922,1,1
7,Tymen,X11,2864.7,63.74500275,16.87599945,3.34800005,2.062000036,303.4440002,1,1
7,Tymen,X11,2864.8,62.55699921,15.73400021,3.503999949,2.14199996,295.2359924,1,1
7,Tymen,X11,2864.9,63.25,10.88199997,3.71600008,2.240999937,277.4379883,1,1
3,Tymen,X11,2865,63.89900208,8.553999901,3.894999981,2.49000001,261.3129883,1,1
3,Tymen,X11,2865.1,63.29400253,8.968000412,3.980999947,2.467000008,249.0559998,1,1
3,Tymen,X11,2865.2,60.51099777,10.34799957,4.013999939,2.624000072,238.9309998,1,1
3,Tymen,X11,2865.3,55.13199997,13.01799965,4.056000233,2.676000118,232.375,1,1
3,Tymen,X11,2865.4,49.6649971,13.46199989,4.117000103,2.607000113,230.5,1,1
3,Tymen,X11,2865.5,46.92599869,11.76000023,4.195000172,2.578999996,236.1670074,1,1
3,Tymen,X11,2865.6,47.34399796,10.58199978,4.315999985,2.503999949,249.3329926,1,1
3,Tymen,X11,2865.7,50.875,9.954000473,4.478000164,2.483999968,266.6040039,1,1
3,Tymen,X11,2865.8,56.05600357,9.574000359,4.65500021,2.421000004,284.0870056,1,1
3,Tymen,X11,2865.9,58.40999985,9.512000084,4.800000191,2.470000029,295.5870056,1,1
3,Tymen,X11,2866,57.55199814,9.600000381,4.90500021,2.516000032,299.0490112,1,1
3,Tymen,X11,2866.1,55.68199921,9.982000351,4.993999958,2.523000002,297.1109924,1,1
3,Tymen,X11,2866.2,53.85599899,10.46800041,5.078000069,2.467000008,287,1,1
3,Tymen,X11,2866.3,52.05199814,10.57400036,5.119999886,2.415999889,278,1,1
3,Tymen,X11,2866.4,51.15000153,10.57800007,5.110000134,2.430999994,271.2780151,1,1
3,Tymen,X11,2866.5,51.6780014,11,5.068999767,2.434999943,259.4030151,1,1
3,Tymen,X11,2866.6,54.06499863,11.25399971,5.043000221,2.415999889,247.625,1,1
3,Tymen,X11,2866.7,57.1780014,11.23200035,5.065999985,2.484999895,238.3999939,1,1
3,Tymen,X11,2866.8,58.18999863,11.62800026,5.111999989,2.546000004,231.7120056,1,1
3,Tymen,X11,2866.9,55.97900391,13.77200031,5.146999836,2.545000076,226.3130035,1,1
3,Tymen,X11,2867,53.15199661,15.66800022,5.143000126,2.540999889,222.4380035,1,1
3,Tymen,X11,2867.1,52.19499969,13.97599983,5.118000031,2.506000042,220.25,1,1
3,Tymen,X11,2867.2,52.89900208,11.76799965,5.119999886,2.505000114,220.3840027,1,1
3,Tymen,X11,2867.3,53.87799835,11.00599957,5.131000042,2.526000023,223.2859955,1,1
3,Tymen,X11,2867.4,54.68100357,11.08399963,5.09499979,2.528000116,228.1880035,1,1
3,Tymen,X11,2867.5,54.61500168,11.11400032,5.037000179,2.5,234.6320038,1,1
3,Tymen,X11,2867.6,53.34999847,10.56200027,4.995999813,2.480000019,241.8679962,1,1
3,Tymen,X11,2867.7,51.75499725,10.07600021,4.965000153,2.480999947,248.8419952,1,1
3,Tymen,X11,2867.8,51.54599762,10.03199959,4.951000214,2.470000029,255.8419952,1,1
3,Tymen,X11,2867.9,52.6570015,10.31999969,4.954999924,2.474999905,263.105011,1,1
3,Tymen,X11,2868,53.16300201,10.60599995,4.940000057,2.47300005,270.3649902,1,1
7,Tymen,X11,2868.1,51.8429985,10.63000011,4.893000126,2.447000027,277.4710083,1,1
7,Tymen,X11,2868.2,49.24700165,10.89000034,4.823999882,2.421000004,283.75,1,1
7,Tymen,X11,2868.3,46.22200012,11.56400013,4.767000198,2.420000076,289.25,1,1
7,Tymen,X11,2868.4,43.7140007,11.74199963,4.690000057,2.457000017,294.3680115,1,1
7,Tymen,X11,2868.5,42.82299805,11.92000008,4.540999889,2.414000034,299.105011,1,1
7,Tymen,X11,2868.6,43.26300049,13.49800014,4.293000221,2.354000092,303.8420105,1,1
7,Tymen,X11,2868.7,44.55000305,15.61800003,4.004000187,2.263000011,308.875,1,1
7,Tymen,X11,2868.8,46.69499969,15.73200035,3.732000113,2.207999945,315.3850098,1,1
7,Tymen,X11,2868.9,50.50099945,14.28999996,3.538000107,2.230000019,313.7269897,1,1
3,Tymen,X11,2869,55.23099899,13.81599998,3.496999979,2.325000048,299.8970032,1,1
3,Tymen,X11,2869.1,59.57600021,11.56999969,3.654000044,2.388999939,287.4110107,1,1
3,Tymen,X11,2869.2,62.10599899,8.951999664,3.917000055,2.457000017,282.125,1,1
3,Tymen,X11,2869.3,63.3710022,8.692000389,4.157000065,2.510999918,287,1,1
3,Tymen,X11,2869.4,63.39300156,9.447999954,4.320000172,2.476000071,290.8129883,1,1
3,Tymen,X11,2869.5,63.25,10.13199997,4.407999992,2.433000088,282.0629883,1,1
3,Tymen,X11,2869.6,62.62299728,10.75800037,4.434999943,2.426000118,268.9639893,1,1
3,Tymen,X11,2869.7,61.01699829,11.1239996,4.43200016,2.428999901,256.9920044,1,1
3,Tymen,X11,2869.8,59.27899933,11.10400009,4.394000053,2.54399991,247.5279999,1,1
3,Tymen,X11,2869.9,59.79599762,11.06400013,4.327000141,2.552000046,241.9380035,1,1
3,Tymen,X11,2870,61.49000168,11.14599991,4.25,2.558000088,243.1880035,1,1
3,Tymen,X11,2870.1,62.0399971,11.3760004,4.151000023,2.572999954,251.75,1,1
3,Tymen,X11,2870.2,61.39099884,12.04599953,3.976000071,2.549999952,262.75,1,1
3,Tymen,X11,2870.3,61.08300018,12.73999977,3.74000001,2.513000011,273.875,1,1
7,Tymen,X11,2870.4,61.14900208,13.61999989,3.523999929,2.374000072,284.0419922,1,1
7,Tymen,X11,2870.5,60.57699966,14.48600006,3.413000107,2.252000093,294.0559998,1,1
7,Tymen,X11,2870.6,59.4109993,15.25599957,3.441999912,2.16899991,301.2890015,1,1
7,Tymen,X11,2870.7,58.91600037,14.3380003,3.611000061,2.227999926,295.7000122,1,1
7,Tymen,X11,2870.8,58.78399658,11.35000038,3.881000042,2.345999956,274.75,1,1
7,Tymen,X11,2870.9,59.19100189,9.718000412,4.15500021,2.431999922,247.9499969,1,1
4,Tymen,X11,2871,61.23699951,9.781999588,4.301000118,2.410000086,226.8179932,1,1
4,Tymen,X11,2871.1,64.95500183,10.42000008,4.31099987,2.384000063,210.6179962,1,1
4,Tymen,X11,2871.2,67.54000092,10.72399998,4.248000145,2.354000092,201.3500061,1,1
4,Tymen,X11,2871.3,68.44200134,10.48400021,4.18599987,2.351999998,202.3000031,1,1
4,Tymen,X11,2871.4,68.2440033,10.76000023,4.157000065,2.364000082,209.25,1,1
4,Tymen,X11,2871.5,67.84799957,11.39999962,4.21600008,2.374000072,212.6360016,1,1
4,Tymen,X11,2871.6,67.02300262,10.80599976,4.381000042,2.398999929,212.9360046,1,1
4,Tymen,X11,2871.7,66.37400055,9.140000343,4.592000008,2.382999897,218.3999939,1,1
4,Tymen,X11,2871.8,66.60499573,7.71600008,4.737999916,2.410000086,230.6999969,1,1
4,Tymen,X11,2871.9,67.59500122,6.809999943,4.752999783,2.486999989,250.1000061,1,1
4,Tymen,X11,2872,68.18899536,6.197999954,4.71999979,2.459000111,270.0910034,1,1
4,Tymen,X11,2872.1,67.90299988,5.75,4.710000038,2.529999971,287.2909851,1,1
4,Tymen,X11,2872.2,68.14500427,5.613999844,4.717999935,2.546000004,302.5,1,1
4,Tymen,X11,2872.3,68.1230011,5.828000069,4.728000164,2.546999931,314.7999878,1,1
4,Tymen,X11,2872.4,67.34200287,6.09800005,4.736999989,2.512000084,324.5,1,1
4,Tymen,X11,2872.5,65.96700287,6.190000057,4.732999802,2.565000057,331.7269897,1,1
4,Tymen,X11,2872.6,64.95500183,6.25,4.730999947,2.540999889,337.427002,1,1
4,Tymen,X11,2872.7,64.03099823,6.374000072,4.736000061,2.549000025,336.2000122,1,1
4,Tymen,X11,2872.8,63.26099777,6.711999893,4.686999798,2.5,331.5,1,1
4,Tymen,X11,2872.9,63.68999863,7.260000229,4.573999882,2.427000046,332.5,1,1
4,Tymen,X11,2873,65.22999573,7.68599987,4.480000019,2.446000099,335.8179932,1,1
4,Tymen,X11,2873.1,66.44000244,7.834000111,4.447000027,2.513999939,339.6180115,1,1
4,Tymen,X11,2873.2,66.49500275,7.705999851,4.407000065,2.529999971,343.1499939,1,1
4,Tymen,X11,2873.3,66.26399994,7.604000092,4.313000202,2.493000031,346.2000122,1,1
4,Tymen,X11,2873.4,66.49500275,7.576000214,4.229000092,2.506999969,349.3500061,1,1
4,Tymen,X11,2873.5,67.14399719,7.53000021,4.197000027,2.48300004,351.9089966,1,1
4,Tymen,X11,2873.6,67.48500061,7.642000198,4.190999985,2.506000042,347.9590149,1,1
4,Tymen,X11,2873.7,66.24199677,8.005999565,4.184999943,2.48300004,340.75,1,1
4,Tymen,X11,2873.8,63.78899765,8.18999958,4.176000118,2.464999914,339.1000061,1,1
3,Tymen,X11,2873.9,61.47900391,8.045999527,4.15899992,2.483999968,341.3999939,1,1
3,Tymen,X11,2874,60.69800186,8.045999527,4.124000072,2.517999887,345.2730103,1,1
3,Tymen,X11,2874.1,60.86299896,8.001999855,4.071000099,2.500999928,347.7730103,1,1
3,Tymen,X11,2874.2,61.52299881,7.869999886,4.006999969,2.502000093,348.8999939,1,1
3,Tymen,X11,2874.3,62.24900055,7.811999798,3.986999989,2.519000053,350.7999878,1,1
3,Tymen,X11,2874.4,62.68899918,7.745999813,4.020999908,2.471999884,351.3999939,1,1
3,Tymen,X11,2874.5,63.09600067,7.572000027,4.068999767,2.441999912,346.4549866,1,1
3,Tymen,X11,2874.6,63.98699951,7.467999935,4.114999771,2.451999903,336.0549927,1,1
3,Tymen,X11,2874.7,65.14199829,7.501999855,4.152999878,2.463000059,322.8500061,1,1
3,Tymen,X11,2874.8,66.34100342,7.650000095,4.190000057,2.506000042,310.25,1,1
3,Tymen,X11,2874.9,66.64900208,7.736000061,4.218999863,2.513999939,304.5,1,1
3,Tymen,X11,2875,65.14199829,7.68599987,4.236000061,2.538000107,306.2730103,1,1
3,Tymen,X11,2875.1,63.43700409,7.631999969,4.247000217,2.52699995,310.572998,1,1
3,Tymen,X11,2875.2,63.11800003,7.590000153,4.282999992,2.545000076,313.25,1,1
3,Tymen,X11,2875.3,64.19599915,7.587999821,4.340000153,2.520999908,310.3500061,1,1
3,Tymen,X11,2875.4,65.04299927,7.677999973,4.364999771,2.503000021,306.3999939,1,1
3,Tymen,X11,2875.5,64.53700256,7.730000019,4.370999813,2.525000095,308.7269897,1,1
3,Tymen,X11,2875.6,61.83099747,7.765999794,4.416999817,2.473999977,314.8770142,1,1
3,Tymen,X11,2875.7,59.30099869,7.796000004,4.52699995,2.50999999,321.3500061,1,1
3,Tymen,X11,2875.8,58.5530014,7.728000164,4.618000031,2.477999926,321.1000061,1,1
3,Tymen,X11,2875.9,59.05899811,7.638000011,4.645999908,2.477999926,317.3999939,1,1
3,Tymen,X11,2876,59.09200287,7.519999981,4.650000095,2.464999914,319.2730103,1,1
3,Tymen,X11,2876.1,58.40999985,7.460000038,4.662000179,2.427000046,324.0230103,1,1
3,Tymen,X11,2876.2,56.67200089,7.513999939,4.663000107,2.387000084,329,1,1
3,Tymen,X11,2876.3,55.47300339,7.616000175,4.649000168,2.404000044,328.6000061,1,1
3,Tymen,X11,2876.4,56.2539978,7.527999878,4.671999931,2.447000027,324.3500061,1,1
3,Tymen,X11,2876.5,57.26599884,7.355999947,4.715000153,2.467000008,323.9089966,1,1
3,Tymen,X11,2876.6,56.88100052,7.228000164,4.742000103,2.477999926,320.8590088,1,1
3,Tymen,X11,2876.7,57.39799881,7.179999828,4.787000179,2.503000021,315.1000061,1,1
3,Tymen,X11,2876.8,59.6969986,7.156000137,4.881999969,2.523000002,314.5,1,1
3,Tymen,X11,2876.9,61.24799728,7.09800005,4.975999832,2.480999947,316.8500061,1,1
